CD4_S2	CD14_S1	CD19_S2	CD4_S3	CD4_S4	CD14_S3	CD56_S4	CD56_S1	CD14_S2	CD56_S2	CD19_S1	CD56_S3	CD14_S4	CD19_S3	CD4_S1	CD19_S4
hsa-mir-4474	980.777677585815	88.9900242875448	613.241791756724	765.410240797749	565.955996318883	150.636387842572	798.226209121785	349.217158863104	144.998421262269	513.61168926552	553.281895621155	345.78271482324	199.086087780827	934.946549027437	586.662555535378	885.169484505623
hsa-mir-16-1	360.068970216052	235.214296560855	786.800789423721	312.748270433489	433.99252919691	570.495256084633	462.557239558734	437.34767214086	628.326492136498	631.892503445356	406.088032823829	356.958201804219	486.654881242021	438.377427552284	287.537079688327	285.093548256356
hsa-mir-1262	736.54859054919	149.547551188613	709.938947599765	562.94688678028	337.34322933293	209.128176738889	549.849169981297	391.079152670038	199.50137393532	546.366376269167	860.718722527628	376.022267830595	173.278631957386	804.338524889441	404.145316035483	570.187096512713
hsa-mir-181a-2	290.565040308396	187.580632108186	327.282681314909	320.978488076475	270.432175580944	277.635682911974	751.430535080823	871.390450033803	257.089399401186	889.835663599076	295.953617752071	886.807761020058	379.73827854491	290.311895237427	326.647916724019	254.055137760705
hsa-mir-181b-2	190.170474886226	384.761847749468	236.370825394101	242.791420468103	290.87721978294	498.382091691912	501.253662323376	604.795647368594	557.36981790177	607.781414401005	203.565980464387	706.685206150157	641.499616182664	214.016118760776	305.643948686333	173.58518462383
hsa-mir-363	283.807713789596	80.8664536056942	280.173810519581	316.863379254982	198.874520873959	264.014307415571	1061.90183400643	844.951296050477	207.214055917356	935.328284437475	303.26111448669	1266.11693678624	172.356937106549	262.509197029834	262.18746309112	297.738826606437
hsa-mir-621	625.535369168906	261.431274670464	573.571163718553	518.503711508152	345.707111051929	302.875290449426	447.258653814574	410.908518157533	283.312518140107	447.647389049842	555.369751831047	399.688004966787	330.427604025122	508.854034636648	667.057053886523	339.123373933972
hsa-mir-629	104.255894861484	232.998777283987	300.835595956129	93.0014593657479	292.735860164939	918.641588625044	290.673129139049	209.309969034668	448.363912555668	394.8759488773	381.033758305135	228.1114107294	923.999087964254	351.089886667979	354.894632360908	489.717143375838
hsa-mir-1273h	440.191556081823	348.944286106763	326.456209897447	337.438923362448	622.644527969871	503.590264675831	361.766557008971	373.453050014487	385.119920302976	311.62445274303	370.59447725568	389.169899572924	605.092669574596	375.013138614048	365.034478999791	523.054695389686
hsa-mir-30c-2	383.236946851938	192.380923874734	745.477218550627	365.421663348603	300.170421692938	297.667117465507	431.960068070413	496.835768603344	431.396012195189	679.659755325675	508.392987108496	333.292464668028	277.890997527404	360.14192794487	364.310204239871	396.601911888883
hsa-mir-7849	653.530007603934	125.546092355872	641.341819950428	558.831777958786	907.945826606812	211.932577576384	656.939270190421	382.816917050249	220.582704686217	280.689470572919	358.589304048805	377.994412591945	304.159300776263	486.223931444421	355.618907120828	954.143730051515
hsa-mir-7-1	732.687261109876	285.432733503204	499.188736146983	511.919537393763	440.497770533909	195.506801242486	560.648171683058	244.56217434577	364.552768350881	554.555048020079	435.318019762305	370.105833546548	217.059137372151	536.01015846732	328.09646624386	543.746969053454
hsa-mir-3135a	260.639737153711	377.37678349324	213.229625705168	395.050446863354	465.589415690904	755.986340050352	345.568054456331	296.889666604437	367.123662344893	237.926406984825	289.690049122397	395.743715444088	582.971993154504	390.530923660146	289.709903968088	350.619081524954
hsa-mir-6754	614.916713210792	101.544633523132	651.259476959971	681.462020839286	320.615465894934	177.879138835377	505.753246365776	268.798065497153	134.714845286221	347.108696996981	789.731611391328	374.707504656363	143.784396730597	722.223579020502	567.107137017532	695.490309254418
hsa-mir-1285-1	221.06111040074	486.3064812726	226.453168384558	250.198616346791	440.497770533909	665.04362717731	324.86996786129	395.485678333926	425.740045408363	272.500798822008	252.108637344357	312.256253880302	667.767919431523	283.199577091298	328.09646624386	257.503850037999
hsa-mir-181b-1	189.205142526397	378.484543131674	216.535511375016	236.207246353714	281.584017872942	479.953171902661	427.460484028013	507.852082763064	531.146699162849	486.771042970865	203.565980464387	583.754849359386	612.927075806712	206.903800614647	277.397233049444	174.734755382928
hsa-mir-8058	642.91135164582	310.91120518719	417.368065818255	388.466272748965	335.484588950931	258.004877049511	492.254494238575	414.213412405449	455.048236940099	498.144198180465	315.266287693564	338.551517364959	271.899980996962	343.977568521851	588.835379815139	349.469510765856
hsa-mir-330	246.159751756282	230.414004794307	274.388510597348	213.162636953351	377.303997545922	330.118041442231	574.146923810258	576.70404626131	341.928901203577	630.07279861182	228.620254983081	689.59328488513	429.509800490117	229.533903806874	301.298300126812	327.62766634299
hsa-mir-3615	242.298422316968	326.789093338079	471.91517937074	287.23459574023	406.112923466916	320.502952856535	401.362896582093	456.626221920368	441.165409372435	558.194457687151	328.837353057856	339.866280539192	253.926931405638	312.941998429654	561.31293893817	324.178954065696
hsa-let-7d	420.884908885251	251.461437924556	452.079865351655	466.653340357337	262.068293861946	419.858868242061	420.261149560173	280.365195364858	630.383207331707	375.769048125172	391.995003407064	341.838425300541	226.736933305942	434.497981290759	375.898600398594	357.516506079544
hsa-mir-30c-1	333.039664140853	158.778881508897	679.359505153675	371.182815698693	302.958382265937	262.812421342359	402.262813390573	469.294983204046	375.864701924533	630.982651028588	484.382640694747	328.033411971096	252.544389129382	369.193969221761	357.067456640668	400.050624166178
hsa-mir-8072	355.24230841691	237.429815837723	389.268037624551	447.723839778468	393.102440792919	254.799847520945	431.060151261933	441.754197804747	355.811728771241	444.00797938277	472.377467487873	445.04733447782	232.727949836383	353.029609798742	506.992331944154	511.558987798704
hsa-mir-1181	481.700847554451	167.640958616371	656.218305464742	410.687860385029	411.688844612915	242.780986788825	368.965891476812	425.780542273154	286.911769731723	498.144198180465	427.488558975213	438.473518606656	223.97184875343	280.613279583615	529.444849501681	496.614567930427
hsa-mir-3665	273.189057831482	395.470190920998	313.232667218057	321.801509840774	299.241101501938	258.405505740581	288.873295522089	529.884711082502	441.679588171237	376.67890054194	360.677160258697	404.947057663718	268.674049019032	257.336602014467	690.95812096389	409.247190238963
hsa-mir-663b	185.343813087083	252.199944350179	300.009124538667	229.623072239325	307.604983220936	435.884015884888	380.664809987052	387.223442714136	439.622872976027	539.087556935023	359.111268101278	470.685216375361	425.36217366135	236.646221953003	312.886696285535	341.422515452169
hsa-mir-4512	311.802352224624	376.269023854806	299.182653121205	193.410114610184	349.424391815928	487.565117033004	251.976706374408	345.912264615189	331.645325227529	348.928401830517	419.137134135649	285.303608808529	503.24538855709	364.667948583315	283.915705888726	363.264359875035
hsa-mir-7108	198.858466124683	405.070774454094	259.512025083034	197.525223431677	216.531604502955	142.223185330087	295.172713181449	597.084227456791	476.129567690996	422.626447588723	335.622885740003	306.339819596254	138.254227625574	205.610651860806	1115.38313027714	446.033454530106
hsa-mir-6126	494.250168232222	403.224508390037	394.226866129322	172.011548738419	282.513338063942	262.411792651288	202.481281908006	403.747913953715	604.160088592786	408.523735128819	371.116441308152	208.389963115907	422.13624168342	195.265461830073	374.450050878754	213.820161192267
hsa-mir-4784	306.010358065653	259.215755393595	279.347339102119	347.315184534032	351.283032197927	388.209201647478	446.358737006094	324.430452003736	401.05946306585	409.888513753971	270.899343233377	467.398308439779	393.563701307468	300.010510891238	317.232344845056	277.046552942669
hsa-mir-6832	624.570036809077	159.148134721709	414.062180148408	786.808806669514	280.654697681942	277.235054220903	528.251166577777	182.870815051342	207.214055917356	389.871760585076	262.02595434134	537.738138261236	180.652190764084	567.692302936438	379.519974198195	310.384104956517
hsa-mir-5094	555.066106901421	349.313539319574	126.450126871669	97.1165681872412	356.858953343926	559.678281425724	169.184359994245	522.724106878685	350.669940783217	326.182091411318	86.6460327104828	324.089122448398	602.327585022085	89.8738383919873	512.786530023516	124.153641982607
hsa-mir-320c-1	499.076830031365	101.913886735943	594.2329491551	341.554032183942	278.796057299942	227.55709652814	481.455492536815	302.397823684297	219.04016828981	462.20502771813	452.542833493907	414.150399883348	272.360828422381	351.089886667979	332.442114803381	448.332596048302
hsa-mir-553	885.209773962788	95.6365821181498	775.230189579255	525.91090738684	670.969177901861	100.557801458738	374.365392327692	290.830693816592	106.949190150893	267.951536738168	383.121614515026	171.576594237387	125.350499713854	414.454175606215	291.158453487928	1132.32719771174
hsa-mir-5091	229.749101639197	276.201403182919	250.420839490953	405.749729799237	331.767308186931	493.975176090135	341.068470413931	231.342597354107	359.92515916166	304.80055961727	254.196493554248	282.016700872947	623.065719165921	225.007883168429	278.121507809364	250.60642548341
hsa-mir-590	1091.7908989661	79.3894407544487	792.586089345954	897.093723085533	178.429476671963	76.9207086855684	456.257821899374	234.647491602023	107.977547748498	252.029119444728	393.560895564482	282.016700872947	113.368466652971	660.152438836108	326.647916724019	351.768652284053
hsa-mir-3175	80.1225858657703	1580.77300404556	83.4736131636511	70.7798717296843	45.5366893589906	78.5232234498511	71.0934278699222	678.604952238714	468.41688570896	237.471480776441	96.041385654993	65.0807771245261	79.7266045974144	67.2437351997603	354.894632360908	77.0212408595802
hsa-mir-3180-4	386.132943931423	274.724390331674	285.959110441815	321.801509840774	331.767308186931	254.399218829875	310.47129892561	438.449303556831	288.45430612813	399.880137169524	338.754670054839	339.866280539192	259.457100510661	323.933762837307	449.050351150536	354.067793802249
hsa-mir-8078	430.538232483537	213.428357004983	439.682794089726	276.535312804348	367.081475444924	176.276624071094	299.672297223849	507.301267055078	354.269192374834	483.586559512177	257.850241921557	350.384385933055	179.269648487828	208.843523745409	581.592632215937	366.713072152329
hsa-mir-1843	227.81843691954	306.110913420642	309.100310130748	201.64033225317	320.615465894934	398.625547615316	317.67063339345	270.450512621111	464.303455318541	305.710412034038	341.364490317203	255.064055801173	441.030986125582	307.769403414288	275.224408769684	291.990972810946
hsa-mir-432	281.877049069939	237.799069050535	367.779780770542	249.375594582492	211.885003547956	307.682834742274	431.960068070413	279.814379656872	306.450564086213	466.299363593585	441.581588391979	344.467951649007	310.611164732123	420.273344998502	262.91173785104	217.268873469562
hsa-mir-6839	562.78876578005	319.773282294663	149.591326560602	74.0719587868789	309.463623602936	479.953171902661	175.483777653605	532.638789622432	331.131146428727	330.731353495158	84.5581765005917	302.395530073556	507.393015385857	106.684772191927	541.033245660404	133.350208055393
hsa-mir-4682	195.962469045197	241.122347965837	230.585525471868	257.605812225479	344.777790860929	391.013602484973	459.857489133294	349.217158863104	357.354265167648	368.035302582645	185.29723862784	500.924769382716	473.751153330301	269.621515175962	197.0027346983	262.102133074392
hsa-mir-6125	276.085054910968	330.112372253382	255.379667995725	288.057617504529	315.039544748935	342.136902174351	285.273628288169	375.656312846431	407.74378745028	285.693658865143	287.080228860033	314.885780228768	377.894888843236	246.991411983735	378.071424678355	323.029383306597
hsa-mir-29b-2	621.674039729592	104.129406012812	552.909378282006	344.846119241136	371.728076399923	193.103029096062	545.349585938897	271.001328329097	202.072267929332	420.351816546803	418.093206030703	271.498595479084	176.043716509898	600.021021782477	213.661054176465	401.200194925276
hsa-mir-29b-1	611.055383771478	103.021646374378	553.735849699468	339.907988655344	355.000312961927	193.904286478204	529.151083386256	271.552144037083	206.185698319751	418.987037921651	413.395529558448	264.924779607919	173.278631957386	590.322406128665	216.558153216146	381.657492020606
hsa-mir-3159	214.30378388194	320.142535507474	211.576682870244	220.569832832039	379.162637927922	532.435530432919	323.97005105281	302.948639392283	319.305034056273	219.274432441081	231.230075245445	308.96934594472	499.097761728323	281.906428337457	231.76792317447	254.055137760705
hsa-mir-608	529.00213318605	303.156887718151	133.888369628826	75.7180023154762	305.746342838937	485.561973577651	143.086772548324	530.986342498474	320.84757045268	322.087755535862	90.8217451302651	284.646227221412	507.393015385857	87.2875408843042	513.510804783436	119.555358946214
hsa-mir-4765	531.898130265536	303.895394143773	152.070740812988	81.4791546655668	298.311781310938	480.754429284803	152.085940633125	518.868396922783	337.815470813158	315.263862410102	97.0853137599386	289.905279918344	489.419965794532	75.6492020997303	514.235079543356	128.751925019
hsa-mir-6792	544.447450943307	300.941368441282	128.929541124055	74.8949805511776	283.442658254941	471.139340699107	170.084276802725	519.970028338755	328.560252434715	317.538493452022	93.4315653926291	317.515306577234	494.489287474137	87.934115261225	509.165156223915	133.350208055393
hsa-mir-4762	122.597209698227	52.4339562192173	357.862123760999	67.4877846724897	103.154541200979	395.01988939568	1219.38727549044	195.539576335019	121.34619651736	792.936381213287	172.24813731602	342.495806887658	229.041170433034	576.744344213329	77.4973993114635	390.854058093392
hsa-mir-320b-1	480.735515194622	86.7745050106765	575.224106553477	318.509422783579	252.775091951948	206.724404592465	457.157738707854	282.017642488816	187.161082764063	444.917831799538	457.240509966162	380.62393894041	231.806254985546	334.92552724496	312.886696285535	421.892468589044
hsa-mir-563	442.12222080148	187.949885320997	556.215263951853	286.411573975932	189.581318963961	173.4722232336	263.675624884648	362.987551562754	180.990937178435	351.657959080821	541.798686466754	199.844002483393	227.658628156779	303.243382775842	730.068957999582	236.811576374232
hsa-mir-320c-2	479.770182834794	86.7745050106765	550.42996402962	316.863379254982	258.351013097947	206.724404592465	466.156906792655	291.381509524578	191.274513154482	439.913643507314	425.400702765322	390.484662747157	235.493034388895	323.287188460386	317.956619604977	412.695902516258
hsa-mir-412	360.068970216052	49.4799305167262	852.092031403211	423.856208613807	229.542087176953	85.7345398891231	335.66896956305	201.598549122865	79.1835350155652	459.475470467826	745.886630983614	253.091911039824	88.943553105786	628.470294366991	220.179527015747	531.101690703374
hsa-mir-320b-2	480.735515194622	76.0661618391462	565.306449543934	311.92524866919	248.128490996949	189.096742185356	461.657322750254	273.755406869027	183.561831172447	436.729160048626	434.27409165736	383.910846875992	230.42371270929	323.933762837307	320.853718644657	431.089034661829
hsa-mir-222	525.140803746736	90.8362903516017	564.479978126472	377.766989813082	271.361495771944	221.54766616208	341.068470413931	286.97498386069	166.079752013166	454.016355967218	476.031215855183	262.295253259454	200.007782631664	303.889957152763	378.795699438275	357.516506079544
hsa-mir-6127	261.605069513539	252.199944350179	239.676711063949	381.882098634576	305.746342838937	351.751990760047	373.465475519212	248.417884301672	408.257966249083	211.540686898553	319.963964165819	330.005556732446	287.107946035776	351.7364610449	199.17555897806	457.529162121088
hsa-mir-148a	412.196917646794	100.067620671886	253.726725160801	430.440382728196	271.361495771944	585.719146345318	381.564726795532	156.431661068015	219.04016828981	263.857200862712	256.284349764139	178.807791695668	256.231168532731	316.174870314258	577.971258416336	395.452341129785
hsa-mir-4508	213.338451522111	247.399652583631	239.676711063949	248.552572818194	297.382461119939	237.172185113836	279.874127437289	402.095466829757	367.123662344893	331.186279703542	270.377379180904	310.941490706069	280.656082079916	203.024354353122	580.868357456016	387.405345816097
