CD4_S2	CD56_S2	CD4_S3	CD56_S3	CD19_S3	CD19_S2	CD56_S1	CD14_S3	CD14_S1	CD14_S2	CD19_S1	CD14_S4	CD4_S1	CD4_S4	CD56_S4	CD19_S4
hsa-miR-548am-5p	4.46784070705276	4.90932897251174	2.54834140628851	2.90179147124384	3.90285364268255	4.42669528490173	4.61672870109157	3.27088815271244	2.57354390174031	3.70711391056964	2.99138312225699	4.26084060780786	2.86966651867917	3.89960979684459	3.71477429655823	1.82267023186822
hsa-miR-548c-5p	4.46784070705276	4.90932897251174	2.54834140628851	2.90179147124384	3.90285364268255	4.42669528490173	4.61672870109157	3.27088815271244	2.57354390174031	3.70711391056964	2.99138312225699	4.26084060780786	2.78767604671691	3.89960979684459	3.71477429655823	1.82267023186822
hsa-miR-548o-5p	4.46784070705276	4.90932897251174	2.54834140628851	2.90179147124384	3.90285364268255	4.42669528490173	4.61672870109157	3.27088815271244	2.57354390174031	3.70711391056964	2.99138312225699	4.26084060780786	2.78767604671691	3.89960979684459	3.71477429655823	1.82267023186822
hsa-miR-3688-3p	2.18427767900357	4.38503170360272	2.73710743638395	2.32143317699508	3.25237803556879	2.87735193518612	4.61672870109157	4.88263014100553	3.6527719895669	4.14324495887195	2.6527359763411	5.25688126937334	2.45971415886786	3.55552657947595	2.22886457793494	2.47362388610687
hsa-miR-588	6.94997443319318	2.76447650879302	1.88766030095445	2.0727081937456	2.89100269828337	3.76269099216647	3.11941128452133	4.55080090812166	6.43385975435078	4.41582686406089	2.20120644845326	4.31617620011706	2.54170463083012	1.83511049263275	1.48590971862329	1.82267023186822
hsa-miR-3666	3.97141396182468	3.90839782277634	3.30340552667029	3.39924143774279	3.54147830539713	4.27913877540501	3.80568176711603	3.17607980045991	4.52445621434991	3.70711391056964	2.53985359436914	3.54147790778836	3.68957123830179	2.40858252158048	3.18409225419277	2.99438680949779
hsa-miR-548c-3p	7.24783048033003	3.67008088236314	4.90791678248157	2.23852484924525	2.67417749591212	11.3618512312478	2.99463483314048	2.13318792568203	1.03771931521787	0.872262096604621	5.30547195268221	2.04741691544014	4.0995235981131	3.55552657947595	4.56386556434297	3.51514973288871
hsa-miR-12113	2.68070442423166	4.00372459894161	3.11463949657484	2.65306648799437	3.32465310302588	3.39379971842466	3.18179951021176	2.65463386307097	6.26782466391592	4.57937600717426	3.49935384113082	3.32013553855158	3.52559029437727	1.94980489842229	3.07795584571968	1.56228877017276
hsa-miR-4475	2.18427767900357	3.33643716578468	1.698894270859	4.14541638749121	2.02370188879836	3.24624320892794	4.11762289556816	4.45599255586913	6.22631589130721	3.76163029160743	2.6527359763411	3.9841626462619	1.96777132709429	2.40858252158048	3.50250147961205	3.12457754034552
hsa-miR-577	2.77998977327727	2.85980328495829	2.35957537619306	0.99489993299789	8.96210836467845	12.837416326215	1.43492919087981	0.805870994146544	0.78866667956558	0.872262096604621	11.1189146242382	0.996040661565475	2.3777236869056	1.37633286947456	2.44113739488112	7.03029946577742
hsa-miR-890	3.17713116945974	3.81307104661106	5.28544884267246	3.56505809324244	4.33650404742506	4.64803004914682	3.55612886435432	2.89165474370231	2.28298249347931	2.34420438462492	3.61223622310278	4.20550501549867	2.13175227101881	4.70247063737142	3.82091070503132	4.68686631051828
hsa-miR-876-5p	2.08499232995795	7.76913225747003	2.17080934609762	9.03700772473083	2.16825202371253	2.7297954256894	8.98390449942144	1.27991275540922	1.82638599478345	1.58097505009588	2.48341240338316	2.10275250774934	1.39383802335846	1.83511049263275	7.21727577617028	2.08305169356368
hsa-miR-4424	2.48213372614042	2.38316940413191	2.07642633104989	2.57015816024455	7.87798235282219	3.76269099216647	2.43314080192664	2.98646309595484	2.2414737208706	1.9625897173604	7.22447244620556	3.70748468471593	2.13175227101881	2.52327692737003	3.50250147961205	8.202016043407
hsa-miR-548av-3p	2.08499232995795	4.28970492743744	2.64272442133623	2.7359748157442	2.89100269828337	2.50846066144431	4.18001112125859	4.31378002749032	3.32070180869718	4.30679410198532	3.49935384113082	4.70352534628141	2.04976179905655	4.35838742000277	3.07795584571968	2.08305169356368
hsa-miR-4777-3p	4.76569675418961	3.43176394194995	3.20902251162256	2.48724983249472	4.48105418233923	4.79558655864354	2.99463483314048	2.84425056757604	3.48673689913204	2.28968800358713	3.72511860507474	3.37547113086078	3.85355218222632	4.47308182579232	3.39636507113896	3.51514973288871
hsa-miR-519a-5p	2.97856047136851	3.57475410619787	2.73710743638395	2.7359748157442	2.60190242845503	2.80357368043776	4.24239934694901	3.88714244235392	4.77350885000219	3.65259752953185	3.33003026817287	3.70748468471593	3.36160935045275	3.4408321736864	1.69818253556948	3.9057219254319
hsa-miR-649	5.16283815037208	3.90839782277634	3.02025648152712	5.72067461473787	3.54147830539713	3.54135622792138	3.05702305883091	3.17607980045991	2.19996494826188	2.39872076566271	4.06376575099063	3.04345757700562	3.11563793456596	4.35838742000277	4.56386556434297	3.25476827119325
hsa-miR-519b-5p	2.97856047136851	3.57475410619787	2.73710743638395	2.7359748157442	2.60190242845503	2.80357368043776	4.24239934694901	3.88714244235392	4.73200007739348	3.65259752953185	3.33003026817287	3.70748468471593	3.36160935045275	3.4408321736864	1.69818253556948	3.9057219254319
hsa-miR-130a-3p	3.87212861277906	2.09718907563608	3.7753206019089	3.39924143774279	2.45735229354087	3.02490844468285	2.74508193037877	4.83522596487926	3.6527719895669	4.36131048302311	3.04782431324297	4.92486771551818	2.45971415886786	5.04655385474006	2.7595466203004	2.34343315525914
hsa-miR-523-5p	2.87927512232289	3.57475410619787	2.73710743638395	2.7359748157442	2.60190242845503	2.80357368043776	4.24239934694901	3.88714244235392	4.77350885000219	3.65259752953185	3.33003026817287	3.65214909240674	3.36160935045275	3.4408321736864	1.69818253556948	3.9057219254319
hsa-miR-522-5p	2.87927512232289	3.57475410619787	2.73710743638395	2.7359748157442	2.60190242845503	2.80357368043776	4.24239934694901	3.88714244235392	4.77350885000219	3.65259752953185	3.33003026817287	3.65214909240674	3.36160935045275	3.4408321736864	1.69818253556948	3.9057219254319
hsa-miR-519c-5p	2.87927512232289	3.57475410619787	2.73710743638395	2.7359748157442	2.60190242845503	2.80357368043776	4.24239934694901	3.88714244235392	4.77350885000219	3.65259752953185	3.33003026817287	3.65214909240674	3.36160935045275	3.4408321736864	1.69818253556948	3.77553119458417
hsa-miR-518e-5p	2.97856047136851	3.57475410619787	2.73710743638395	2.7359748157442	2.60190242845503	2.80357368043776	4.24239934694901	3.88714244235392	4.73200007739348	3.65259752953185	3.33003026817287	3.65214909240674	3.36160935045275	3.4408321736864	1.69818253556948	3.77553119458417
hsa-miR-449c-3p	1.88642163186672	2.71681312071038	3.58655457181345	4.06250805974138	3.6860284403113	2.1395693877025	3.80568176711603	4.02935497073272	4.93954394043705	4.08872857783416	2.82205954929905	3.81815586933432	2.95165699064143	2.86736014473867	2.86568302877349	2.99438680949779
hsa-miR-135b-3p	3.07784582041412	3.90839782277634	3.20902251162256	3.73087474874209	4.11967884505381	3.09868669943121	3.24418773590219	3.69752573784885	3.9433333978279	3.38001562434291	3.61223622310278	4.48218297704464	2.3777236869056	2.75266573894912	2.12272816946185	2.08305169356368
hsa-miR-548q	3.37570186755097	4.33736831552008	3.96408663200434	4.4770496984905	4.26422897996797	2.95113018993449	3.7432935414256	4.26637585136406	2.44901758391417	2.83485181396502	2.82205954929905	2.32409487698611	2.86966651867917	3.78491539105504	5.30682042365462	2.6038146169546
hsa-miR-4318	2.38284837709481	2.71681312071038	5.00229979752929	2.98469979899367	3.83057857522547	3.17246495417957	2.62030547899792	5.16705519776314	5.47915798435035	4.14324495887195	2.20120644845326	3.154128761624	2.21374274298108	2.06449930421184	2.44113739488112	2.47362388610687
hsa-miR-5007-3p	2.87927512232289	3.95606121085897	4.6247677373384	2.32143317699508	3.39692817048296	6.27115165361079	2.62030547899792	2.27540045406083	2.61505267434903	1.19936038283135	6.60361934535977	3.32013553855158	6.06729492520739	1.7204160868432	2.33500098640803	2.99438680949779
hsa-miR-9-3p	1.98570698091234	3.57475410619787	3.58655457181345	3.73087474874209	2.67417749591212	2.65601717094104	2.93224660745005	5.02484266938433	3.11315794565361	4.25227772094753	2.70917716732708	4.37151179242625	2.3777236869056	3.21144336210731	5.20068401518153	2.08305169356368
hsa-miR-6506-5p	2.87927512232289	3.19344700153676	2.35957537619306	2.65306648799437	2.3128021586267	2.7297954256894	2.93224660745005	4.02935497073272	5.89424571043749	4.30679410198532	3.04782431324297	3.87349146164351	3.11563793456596	2.98205455052821	2.54727380335422	1.69247950102049
hsa-miR-570-5p	2.97856047136851	3.09812022537149	2.9258734664794	2.90179147124384	2.7464525633692	4.50047353965009	2.55791725330749	4.07675914685899	4.39992989652376	3.59808114849406	2.82205954929905	3.65214909240674	2.62369510279239	5.84941469526688	2.7595466203004	1.43209803932503
hsa-miR-548ai	2.97856047136851	3.09812022537149	2.9258734664794	2.90179147124384	2.7464525633692	4.50047353965009	2.55791725330749	4.07675914685899	4.39992989652376	3.59808114849406	2.82205954929905	3.65214909240674	2.62369510279239	5.84941469526688	2.7595466203004	1.43209803932503
hsa-miR-548au-5p	4.26927000896153	4.62334864401591	2.54834140628851	2.48724983249472	3.6860284403113	4.20536052065664	4.36717579832987	3.12867562433364	2.36600003869674	3.54356476745627	2.87850074028503	4.09483383088029	2.3777236869056	3.78491539105504	3.29022866266586	1.82267023186822
hsa-miR-5699-3p	4.36855535800714	3.00279344920621	4.24723567714751	3.23342478224314	4.33650404742506	2.65601717094104	2.86985838175963	4.31378002749032	3.69428076217561	2.78033543292723	3.04782431324297	3.26479994624239	3.11563793456596	2.75266573894912	2.54727380335422	4.16610338712736
hsa-miR-5706	3.57427256564221	3.09812022537149	2.9258734664794	2.81888314349402	3.39692817048296	4.05780401115992	3.30657596159261	3.93454661848019	3.32070180869718	2.61678628981386	4.62817766085044	3.2094643539332	3.27961887849048	3.89960979684459	2.7595466203004	2.99438680949779
hsa-miR-521	2.58141907518604	2.71681312071038	2.17080934609762	2.81888314349402	2.45735229354087	3.3200214636763	3.80568176711603	4.12416332298525	3.69428076217561	3.32549924330512	3.21714788620091	5.42288804630092	2.62369510279239	3.78491539105504	3.39636507113896	3.25476827119325
hsa-miR-4779	5.65926489560016	2.6214863445451	4.71915075238612	3.06760812674349	2.89100269828337	5.38581259663044	2.68269370468835	3.08127144820737	2.65656144695774	2.88936819500281	3.38647145915886	4.15016942318948	2.95165699064143	3.78491539105504	2.65341021182731	3.64534046373644
hsa-miR-676-3p	6.15569164082825	4.28970492743744	5.66298090286335	2.81888314349402	2.7464525633692	3.83646924691483	2.8074701560692	3.17607980045991	2.57354390174031	2.88936819500281	2.53985359436914	3.81815586933432	3.19762840652822	2.63797133315957	3.29022866266586	1.95286096271595
hsa-miR-4744	3.97141396182468	4.14671476318953	2.73710743638395	2.32143317699508	2.67417749591212	4.8693648133919	5.11583450661499	2.93905891982857	2.8225965373926	2.72581905188944	2.31408883042522	4.20550501549867	2.95165699064143	3.67022098526549	2.7595466203004	3.12457754034552
hsa-miR-5692a	2.77998977327727	3.47942733003259	2.83149045143167	2.4043415047449	2.67417749591212	2.95113018993449	3.18179951021176	4.21897167523779	4.10936848826276	4.03421219679637	2.53985359436914	4.7588609385906	2.54170463083012	4.35838742000277	1.91045535251566	2.08305169356368
hsa-miR-196a-1-3p	4.56712605609838	3.67008088236314	3.30340552667029	1.90689153824596	3.97512871013964	5.60714736087553	3.30657596159261	1.99097539730323	3.15466671826232	2.50775352773829	4.28953051493455	3.09879316931481	4.01753312615084	2.63797133315957	2.22886457793494	3.64534046373644
hsa-miR-3674	4.96426745228085	2.90746667304093	6.41804502324513	2.23852484924525	4.04740377759672	4.27913877540501	3.61851709004475	1.99097539730323	2.65656144695774	2.12613886047376	3.44291265014484	2.3794304692953	2.95165699064143	3.67022098526549	3.39636507113896	7.16049019662515
hsa-miR-4760-3p	3.67355791468783	3.76540765852842	2.9258734664794	1.98979986599578	2.81872763082629	7.00893420109441	1.74687031933195	2.51242133469217	1.99242108521831	2.67130267085165	4.62817766085044	5.5888948232285	5.00141878969799	1.49102727526411	1.91045535251566	2.73400534780233
hsa-miR-5590-3p	3.07784582041412	2.52615956837983	5.09668281257701	6.46684956448628	2.89100269828337	4.94314306814027	3.11941128452133	2.41761298243963	1.66035090434859	2.01710609839819	3.61223622310278	4.98020330782737	2.70568557475465	4.01430420263413	2.86568302877349	3.77553119458417
hsa-miR-5011-3p	3.27641651850536	2.52615956837983	2.54834140628851	1.98979986599578	3.46920323794005	2.58223891619268	2.74508193037877	4.31378002749032	5.18859657608934	3.87066305368301	3.44291265014484	3.48614231547916	2.86966651867917	3.09674895631776	2.54727380335422	2.21324242441141
hsa-miR-10b-3p	4.56712605609838	4.48035847976799	2.64272442133623	2.4043415047449	3.03555283319754	3.83646924691483	2.99463483314048	2.84425056757604	3.9433333978279	2.50775352773829	3.89444217803268	2.76677961545965	3.11563793456596	2.86736014473867	3.71477429655823	2.6038146169546
hsa-miR-523-3p	3.37570186755097	3.14578361345412	1.22697919562039	2.48724983249472	3.25237803556879	2.21334764245087	3.99284644418731	3.83973826622765	4.15087726087147	3.81614667264522	3.04782431324297	4.92486771551818	2.95165699064143	2.40858252158048	2.86568302877349	2.21324242441141
hsa-miR-4520-3p	3.47498721659659	3.38410055386731	4.34161869219523	3.23342478224314	2.81872763082629	4.94314306814027	3.05702305883091	3.03386727208111	2.86410531000132	2.56226990877607	3.04782431324297	3.87349146164351	2.70568557475465	3.78491539105504	2.65341021182731	4.16610338712736
hsa-miR-3119	6.15569164082825	3.8607344346937	4.24723567714751	1.82398321049613	3.46920323794005	7.37782547483622	3.30657596159261	2.27540045406083	1.36978949608759	1.36290952594472	4.12020694197661	2.32409487698611	4.83743784577346	3.32613776789685	2.33500098640803	3.64534046373644
hsa-miR-4694-3p	3.17713116945974	2.57382295646246	2.54834140628851	2.81888314349402	1.80687668642711	2.21334764245087	2.68269370468835	4.88263014100553	4.69049130478477	3.97969581575858	3.21714788620091	4.15016942318948	3.0336474626037	2.86736014473867	2.44113739488112	2.34343315525914
hsa-miR-6502-3p	3.57427256564221	3.14578361345412	3.68093758686118	3.73087474874209	3.83057857522547	3.83646924691483	3.18179951021176	2.93905891982857	2.69807021956646	2.07162247943597	2.99138312225699	3.32013553855158	2.78767604671691	4.70247063737142	2.86568302877349	5.59820142645239
hsa-miR-517-5p	1.68785093377549	3.09812022537149	2.17080934609762	2.0727081937456	2.67417749591212	2.21334764245087	2.8074701560692	4.69301343650046	4.77350885000219	3.97969581575858	2.87850074028503	4.31617620011706	2.95165699064143	3.67022098526549	2.44113739488112	1.95286096271595
hsa-miR-1270	2.38284837709481	3.52709071811523	2.64272442133623	3.31633310999297	2.38507722608378	2.1395693877025	3.49374063866389	3.65012156172258	4.52445621434991	3.16195010019175	2.87850074028503	4.26084060780786	3.19762840652822	3.55552657947595	2.33500098640803	1.95286096271595
hsa-miR-12133	3.97141396182468	4.05138798702425	4.34161869219523	2.15561652149543	3.46920323794005	8.1893862770682	3.24418773590219	1.42212528378802	1.57733335913116	1.41742590698251	5.19258957071025	1.93674573082176	5.00141878969799	2.29388811579093	2.01659176098875	4.29629411797509
hsa-miR-95-5p	6.55283303701072	3.57475410619787	5.75736391791107	2.98469979899367	3.46920323794005	6.78759943684932	2.43314080192664	2.79684639144977	1.24526317826144	1.36290952594472	4.12020694197661	1.99208132313095	2.78767604671691	2.63797133315957	3.29022866266586	4.03591265627963
hsa-miR-4520-2-3p	4.07069931087029	3.28877377770204	4.15285266209979	3.06760812674349	2.67417749591212	5.23825608713372	2.99463483314048	3.03386727208111	2.28298249347931	2.23517162254934	3.61223622310278	3.59681350009755	3.11563793456596	3.21144336210731	3.07795584571968	3.38495900204098
hsa-miR-451b	3.77284326373344	4.14671476318953	2.54834140628851	2.7359748157442	2.60190242845503	5.38581259663044	3.05702305883091	3.22348397658618	2.44901758391417	2.12613886047376	4.45885408789249	3.32013553855158	3.0336474626037	2.06449930421184	3.39636507113896	2.86419607865006
hsa-miR-518c-3p	2.97856047136851	3.2411103896194	3.96408663200434	2.81888314349402	3.6860284403113	4.13158226590828	3.30657596159261	3.36569650496498	2.57354390174031	2.83485181396502	3.10426550422895	3.37547113086078	2.70568557475465	4.35838742000277	2.97181943724659	2.73400534780233
hsa-miR-8065	3.07784582041412	4.33736831552008	2.54834140628851	2.57015816024455	2.7464525633692	5.01692132288863	3.61851709004475	3.03386727208111	3.03014040043618	2.39872076566271	3.66867741408876	2.82211520776885	3.52559029437727	2.75266573894912	2.33500098640803	3.12457754034552
hsa-miR-513b-5p	3.77284326373344	5.00465574867702	2.73710743638395	2.32143317699508	2.52962736099795	4.8693648133919	2.68269370468835	3.17607980045991	2.32449126608803	2.9438845760406	3.78155979606072	2.3794304692953	3.11563793456596	2.86736014473867	2.44113739488112	3.9057219254319
hsa-miR-3606-5p	2.08499232995795	3.57475410619787	4.53038472229068	3.89669140424173	4.6256043172534	3.46757797317302	2.74508193037877	2.7494422153235	2.73957899217517	1.74452419320924	3.10426550422895	2.21342369236772	3.44359982241501	2.98205455052821	4.67000197281606	4.81705704136601
hsa-miR-3938	2.77998977327727	2.71681312071038	2.07642633104989	1.98979986599578	3.03555283319754	2.95113018993449	3.11941128452133	2.89165474370231	3.52824567174075	3.65259752953185	4.34597170592053	3.87349146164351	4.18151407007537	2.52327692737003	3.07795584571968	2.21324242441141
hsa-miR-4711-3p	1.98570698091234	2.85980328495829	2.26519236114534	3.06760812674349	3.03555283319754	2.7297954256894	2.18358789916493	4.45599255586913	4.15087726087147	2.99840095707838	2.53985359436914	5.36755245399173	3.19762840652822	2.52327692737003	2.12272816946185	1.95286096271595
hsa-miR-586	2.97856047136851	4.00372459894161	4.81353376743384	2.90179147124384	3.61375337285422	3.39379971842466	3.61851709004475	2.51242133469217	2.36600003869674	3.27098286226733	4.06376575099063	2.10275250774934	2.95165699064143	1.37633286947456	4.67000197281606	1.56228877017276
hsa-miR-4694-5p	2.68070442423166	4.28970492743744	3.20902251162256	6.21812458123681	2.60190242845503	2.28712589719923	6.11404611766181	3.69752573784885	2.94712285521875	3.16195010019175	1.97544168450933	1.49406099234821	1.80379038316977	2.06449930421184	3.18409225419277	1.04152584678184
hsa-miR-122b-5p	5.8578355936914	3.90839782277634	3.11463949657484	3.23342478224314	3.32465310302588	4.13158226590828	3.36896418728304	2.22799627793456	2.73957899217517	2.88936819500281	3.27358907718689	2.21342369236772	3.44359982241501	3.09674895631776	2.12272816946185	1.82267023186822
hsa-miR-6839-3p	2.77998977327727	2.47849618029719	3.58655457181345	2.65306648799437	1.87915175388419	4.20536052065664	2.74508193037877	4.21897167523779	2.69807021956646	3.10743371915396	3.49935384113082	3.9841626462619	3.11563793456596	3.21144336210731	2.33500098640803	2.99438680949779
hsa-miR-524-3p	3.07784582041412	2.85980328495829	1.98204331600217	2.98469979899367	1.59005148405585	2.36090415194759	8.6719633709693	2.89165474370231	4.15087726087147	3.54356476745627	1.91900049352335	2.3794304692953	2.70568557475465	2.52327692737003	2.22886457793494	1.56228877017276
hsa-miR-3657	4.46784070705276	3.90839782277634	3.39778854171801	2.15561652149543	3.25237803556879	7.52538198433294	2.62030547899792	2.08578374955576	1.95091231260959	1.79904057424703	3.78155979606072	1.99208132313095	4.50947595792441	1.7204160868432	2.44113739488112	4.16610338712736
hsa-miR-4639-3p	2.68070442423166	2.95513006112357	2.17080934609762	2.90179147124384	2.45735229354087	3.61513448266975	3.49374063866389	2.7494422153235	4.27540357869762	2.67130267085165	3.44291265014484	2.76677961545965	2.86966651867917	2.98205455052821	4.45772915586988	2.47362388610687
hsa-miR-548v	2.68070442423166	2.57382295646246	3.68093758686118	2.4043415047449	2.96327776574046	3.39379971842466	3.24418773590219	4.36118420361659	3.73578953478433	2.56226990877607	3.21714788620091	3.54147790778836	2.45971415886786	2.40858252158048	2.65341021182731	1.82267023186822
hsa-miR-539-3p	3.47498721659659	4.05138798702425	3.02025648152712	2.57015816024455	3.61375337285422	4.50047353965009	3.18179951021176	1.84876286892442	2.03392985782702	1.85355695528482	4.96682480676632	3.09879316931481	2.04976179905655	2.63797133315957	3.07795584571968	4.81705704136601
hsa-miR-548j-3p	0.893568141410552	4.09905137510689	1.51012824076356	7.95919946398312	3.46920323794005	1.77067811396069	4.42956402402029	4.21897167523779	1.74336844956602	1.79904057424703	1.01594143774766	2.54543724622288	1.47582849532072	1.03224965210592	11.5688685235671	1.43209803932503
hsa-miR-513a-5p	3.77284326373344	3.05045683728885	2.35957537619306	2.7359748157442	2.16825202371253	2.65601717094104	2.99463483314048	3.17607980045991	4.15087726087147	3.21646648122954	2.87850074028503	3.54147790778836	2.86966651867917	3.78491539105504	2.44113739488112	2.21324242441141
hsa-miR-548at-3p	2.97856047136851	4.33736831552008	2.54834140628851	3.23342478224314	2.67417749591212	2.36090415194759	2.62030547899792	3.60271738559632	3.40371935391461	2.23517162254934	4.45885408789249	2.87745080007804	2.13175227101881	1.83511049263275	2.65341021182731	3.51514973288871
hsa-miR-2054	6.25497698987387	3.00279344920621	4.34161869219523	1.74107488274631	2.45735229354087	11.1405164670027	2.99463483314048	0.758466818020277	0.581122816522006	0.872262096604621	4.96682480676632	1.32805421542063	3.36160935045275	2.98205455052821	3.71477429655823	3.77553119458417
hsa-miR-520a-3p	2.68070442423166	3.05045683728885	2.83149045143167	2.81888314349402	2.81872763082629	2.36090415194759	2.62030547899792	3.69752573784885	3.23768426347975	2.34420438462492	2.87850074028503	4.20550501549867	3.85355218222632	2.17919371000139	2.54727380335422	3.9057219254319
hsa-miR-4423-3p	3.37570186755097	3.67008088236314	3.11463949657484	2.32143317699508	3.18010296811171	5.4595908513788	1.93403499640323	1.94357122117696	3.15466671826232	2.28968800358713	4.40241289690651	2.43476606160449	2.21374274298108	2.52327692737003	3.71477429655823	3.51514973288871
hsa-miR-466	1.98570698091234	3.81307104661106	2.07642633104989	2.23852484924525	1.87915175388419	2.06579113295414	2.8074701560692	3.60271738559632	3.36221058130589	3.70711391056964	2.93494193127101	3.92882705395271	2.62369510279239	3.21144336210731	3.18409225419277	3.38495900204098
hsa-miR-551b-3p	3.77284326373344	3.28877377770204	2.73710743638395	4.14541638749121	4.26422897996797	3.83646924691483	1.55970564226067	3.65012156172258	2.40750881130545	2.18065524151155	2.6527359763411	1.82607454620337	3.11563793456596	2.29388811579093	5.62522964907389	2.86419607865006
hsa-miR-3684	2.97856047136851	3.19344700153676	1.698894270859	2.4043415047449	3.10782790065462	3.02490844468285	3.7432935414256	4.40858837974286	3.73578953478433	2.07162247943597	3.5557950321168	2.76677961545965	2.04976179905655	2.75266573894912	2.33500098640803	2.08305169356368
hsa-miR-4703-3p	3.37570186755097	3.81307104661106	3.02025648152712	2.65306648799437	4.19195391251089	3.3200214636763	2.99463483314048	2.3228046301871	2.69807021956646	2.12613886047376	4.34597170592053	2.04741691544014	3.85355218222632	1.49102727526411	3.29022866266586	2.73400534780233
hsa-miR-450a-1-3p	0.992853490456169	4.09905137510689	2.73710743638395	2.65306648799437	1.95142682134128	2.80357368043776	4.74150515247243	3.55531320947005	3.32070180869718	3.65259752953185	2.99138312225699	2.10275250774934	1.80379038316977	3.09674895631776	2.97181943724659	2.47362388610687
hsa-miR-548p	1.58856558472987	3.71774427044578	1.79327728590673	1.74107488274631	2.81872763082629	2.28712589719923	2.74508193037877	4.50339673199539	4.39992989652376	3.81614667264522	2.82205954929905	3.04345757700562	1.80379038316977	2.52327692737003	2.54727380335422	1.69247950102049
hsa-miR-3143	2.87927512232289	2.14485246371872	2.26519236114534	2.23852484924525	2.52962736099795	3.61513448266975	2.93224660745005	3.74492991397512	3.15466671826232	3.16195010019175	2.99138312225699	5.03553890013657	2.62369510279239	3.09674895631776	1.91045535251566	1.95286096271595
hsa-miR-8053	2.58141907518604	2.95513006112357	2.64272442133623	1.57525822724666	2.3128021586267	2.95113018993449	3.30657596159261	3.03386727208111	3.23768426347975	2.78033543292723	3.44291265014484	3.54147790778836	4.7554473738112	2.86736014473867	2.01659176098875	3.12457754034552
hsa-miR-101-2-5p	2.87927512232289	2.85980328495829	4.6247677373384	1.82398321049613	3.61375337285422	2.06579113295414	1.8716467707128	3.69752573784885	2.86410531000132	2.99840095707838	2.31408883042522	5.5888948232285	2.45971415886786	2.29388811579093	3.29022866266586	1.3019073084773
hsa-miR-6499-3p	2.58141907518604	2.81213989687566	4.43600170724295	2.0727081937456	3.61375337285422	4.20536052065664	2.68269370468835	2.65463386307097	4.06785971565404	2.72581905188944	3.27358907718689	2.43476606160449	1.55781896728298	2.40858252158048	2.65341021182731	3.12457754034552
hsa-miR-4761-3p	1.68785093377549	2.14485246371872	2.17080934609762	2.4043415047449	2.96327776574046	2.21334764245087	3.43135241297347	4.07675914685899	4.56596498695862	2.9438845760406	2.31408883042522	3.32013553855158	2.45971415886786	2.06449930421184	4.24545633892369	2.73400534780233
hsa-miR-4795-5p	3.87212861277906	2.04952568755344	3.49217155676573	3.23342478224314	3.39692817048296	3.68891273741811	2.55791725330749	2.7494422153235	1.99242108521831	1.58097505009588	3.49935384113082	2.93278639238723	3.19762840652822	3.32613776789685	4.03318352197751	6.24915508069104
hsa-miR-8067	3.17713116945974	3.62241749428051	4.24723567714751	3.48214976549261	3.75830350776838	3.76269099216647	2.99463483314048	2.98646309595484	2.2414737208706	1.85355695528482	2.87850074028503	2.43476606160449	3.11563793456596	3.78491539105504	2.33500098640803	1.43209803932503
hsa-miR-548s	1.68785093377549	3.81307104661106	2.64272442133623	2.48724983249472	2.3128021586267	3.09868669943121	3.30657596159261	3.93454661848019	2.98863162782746	2.4532371467005	2.59629478535512	3.81815586933432	2.45971415886786	1.60572168105365	3.39636507113896	2.73400534780233
hsa-miR-12130	1.68785093377549	2.240179239884	4.43600170724295	3.64796642099226	7.08295661079426	2.7297954256894	1.8716467707128	2.7494422153235	2.28298249347931	1.69000781217145	2.48341240338316	3.154128761624	2.29573321494334	2.63797133315957	5.41295683212771	3.51514973288871
hsa-miR-376c-3p	2.08499232995795	5.71960656991659	2.07642633104989	2.7359748157442	1.22867614677043	3.9102475016632	3.36896418728304	2.27540045406083	2.69807021956646	2.34420438462492	2.03188287549531	2.60077283853207	5.24739020558477	1.7204160868432	3.60863788808514	2.6038146169546
hsa-miR-3689a-3p	3.27641651850536	2.14485246371872	2.64272442133623	2.7359748157442	1.95142682134128	2.28712589719923	2.8074701560692	2.70203803919724	4.64898253217605	3.97969581575858	1.97544168450933	3.48614231547916	2.3777236869056	3.55552657947595	2.54727380335422	3.25476827119325
hsa-miR-5695	3.67355791468783	3.52709071811523	3.30340552667029	2.15561652149543	3.10782790065462	4.50047353965009	2.24597612485536	2.55982551081843	2.11694740304445	1.90807333632261	4.68461885183642	3.04345757700562	2.86966651867917	2.17919371000139	2.65341021182731	2.73400534780233
hsa-miR-4308	1.58856558472987	2.81213989687566	3.02025648152712	2.57015816024455	3.03555283319754	3.83646924691483	2.99463483314048	3.46050485721751	2.86410531000132	3.4345320053807	3.27358907718689	3.37547113086078	2.21374274298108	2.06449930421184	2.44113739488112	1.82267023186822
hsa-miR-5682	3.97141396182468	2.14485246371872	2.45395839124078	3.06760812674349	2.96327776574046	2.36090415194759	3.05702305883091	3.03386727208111	2.98863162782746	2.9438845760406	2.42697121239718	3.54147790778836	2.54170463083012	4.12899860842368	2.97181943724659	3.12457754034552
hsa-miR-6828-3p	3.47498721659659	2.52615956837983	2.9258734664794	3.48214976549261	1.73460161897002	2.1395693877025	3.36896418728304	2.51242133469217	3.40371935391461	3.10743371915396	3.27358907718689	3.04345757700562	2.86966651867917	2.98205455052821	2.86568302877349	3.12457754034552
